mcline1.bin
    1.00000
11
3
Type of resistivity data (1=resistance,0=resistivity)
0
754
2
0
4      1.000      0.000      2.000      0.000      5.000      0.000      4.000      0.000     83.66000 
4      2.000      0.000      3.000      0.000      6.000      0.000      5.000      0.000     77.83000 
4      3.000      0.000      4.000      0.000      7.000      0.000      6.000      0.000     65.83000 
4      4.000      0.000      5.000      0.000      8.000      0.000      7.000      0.000     91.67000 
4      5.000      0.000      6.000      0.000      9.000      0.000      8.000      0.000     86.80000 
4      6.000      0.000      7.000      0.000     10.000      0.000      9.000      0.000     74.09000 
4      7.000      0.000      8.000      0.000     11.000      0.000     10.000      0.000     72.23000 
4      8.000      0.000      9.000      0.000     12.000      0.000     11.000      0.000     60.12000 
4      9.000      0.000     10.000      0.000     13.000      0.000     12.000      0.000     58.01000 
4     10.000      0.000     11.000      0.000     14.000      0.000     13.000      0.000     56.29000 
4     11.000      0.000     12.000      0.000     15.000      0.000     14.000      0.000     54.27000 
4     12.000      0.000     13.000      0.000     16.000      0.000     15.000      0.000     52.52000 
4     13.000      0.000     14.000      0.000     17.000      0.000     16.000      0.000     55.33000 
4     14.000      0.000     15.000      0.000     18.000      0.000     17.000      0.000     52.70000 
4     15.000      0.000     16.000      0.000     19.000      0.000     18.000      0.000     53.92000 
4     16.000      0.000     17.000      0.000     20.000      0.000     19.000      0.000     58.46000 
4     17.000      0.000     18.000      0.000     21.000      0.000     20.000      0.000     57.14000 
4     18.000      0.000     19.000      0.000     22.000      0.000     21.000      0.000     46.69000 
4     19.000      0.000     20.000      0.000     23.000      0.000     22.000      0.000     44.86000 
4     20.000      0.000     21.000      0.000     24.000      0.000     23.000      0.000     40.18000 
4     21.000      0.000     22.000      0.000     25.000      0.000     24.000      0.000     35.68000 
4     22.000      0.000     23.000      0.000     26.000      0.000     25.000      0.000     42.90000 
4     23.000      0.000     24.000      0.000     27.000      0.000     26.000      0.000     38.15000 
4     24.000      0.000     25.000      0.000     28.000      0.000     27.000      0.000     43.64000 
4     25.000      0.000     26.000      0.000     29.000      0.000     28.000      0.000     30.91000 
4     26.000      0.000     27.000      0.000     30.000      0.000     29.000      0.000     31.10000 
4     27.000      0.000     28.000      0.000     31.000      0.000     30.000      0.000     31.90000 
4     28.000      0.000     29.000      0.000     32.000      0.000     31.000      0.000     32.13000 
4     29.000      0.000     30.000      0.000     33.000      0.000     32.000      0.000     30.10000 
4     30.000      0.000     31.000      0.000     34.000      0.000     33.000      0.000     30.65000 
4     31.000      0.000     32.000      0.000     35.000      0.000     34.000      0.000     38.46000 
4     32.000      0.000     33.000      0.000     36.000      0.000     35.000      0.000     38.53000 
4     33.000      0.000     34.000      0.000     37.000      0.000     36.000      0.000     32.09000 
4     34.000      0.000     35.000      0.000     38.000      0.000     37.000      0.000     36.80000 
4     35.000      0.000     36.000      0.000     39.000      0.000     38.000      0.000     52.07000 
4     36.000      0.000     37.000      0.000     40.000      0.000     39.000      0.000     37.60000 
4     37.000      0.000     38.000      0.000     41.000      0.000     40.000      0.000     34.51000 
4     38.000      0.000     39.000      0.000     42.000      0.000     41.000      0.000     43.48000 
4     39.000      0.000     40.000      0.000     43.000      0.000     42.000      0.000     41.51000 
4     40.000      0.000     41.000      0.000     44.000      0.000     43.000      0.000     46.07000 
4     41.000      0.000     42.000      0.000     45.000      0.000     44.000      0.000     56.03000 
4     42.000      0.000     43.000      0.000     46.000      0.000     45.000      0.000     61.56000 
4     43.000      0.000     44.000      0.000     47.000      0.000     46.000      0.000     54.24000 
4     44.000      0.000     45.000      0.000     48.000      0.000     47.000      0.000     69.13000 
4     45.000      0.000     46.000      0.000     49.000      0.000     48.000      0.000    101.14000 
4     46.000      0.000     47.000      0.000     50.000      0.000     49.000      0.000     89.50000 
4     47.000      0.000     48.000      0.000     51.000      0.000     50.000      0.000     81.74000 
4     48.000      0.000     49.000      0.000     52.000      0.000     51.000      0.000     78.48000 
4     49.000      0.000     50.000      0.000     53.000      0.000     52.000      0.000     82.10000 
4     50.000      0.000     51.000      0.000     54.000      0.000     53.000      0.000     80.97000 
4     51.000      0.000     52.000      0.000     55.000      0.000     54.000      0.000     71.34000 
4     52.000      0.000     53.000      0.000     56.000      0.000     55.000      0.000     78.24000 
4     53.000      0.000     54.000      0.000     57.000      0.000     56.000      0.000     68.16000 
4     54.000      0.000     55.000      0.000     58.000      0.000     57.000      0.000     66.67000 
4     55.000      0.000     56.000      0.000     59.000      0.000     58.000      0.000     67.01000 
4     56.000      0.000     57.000      0.000     60.000      0.000     59.000      0.000     68.20000 
